contract_id,customer_id,supplier_id,commodity_code,contract_type,start_date,end_date,contract_value_usd,payment_terms,delivery_terms,quality_requirements,penalty_clauses,termination_notice_days,auto_renewal,renewal_date,signed_by_customer,signed_by_supplier,contract_status,amendments_count,version
CON-02369,CUS-0081,SUP-0107,SEM,Fixed Price,2018-03-21,2020-03-20,9255618.59,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2020-02-19,true,true,expired,3,2
CON-02370,CUS-0077,SUP-0076,REE,Fixed Price,2018-05-07,2021-05-06,5751635.13,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2021-04-06,true,true,expired,5,2
CON-02371,CUS-0150,SUP-0152,COP,Cost Plus,2021-02-17,2022-02-17,6332526.34,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2022-01-18,true,true,expired,0,5
CON-02372,CUS-0028,SUP-0187,GLS,Time & Materials,2017-02-19,2019-02-19,14311579.34,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2019-01-20,true,true,expired,3,4
CON-02373,CUS-0024,SUP-0047,GLS,Cost Plus,2018-07-16,2020-07-15,14737633.83,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2020-06-15,true,true,expired,5,3
CON-02374,CUS-0317,SUP-0118,LIT,Volume Discount,2017-09-15,2019-09-15,10300016.74,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2019-08-16,true,true,expired,3,2
CON-02375,CUS-0291,SUP-0039,CEM,Fixed Price,2023-07-15,2025-07-14,3231947.01,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2025-06-14,true,true,active,0,6
CON-02376,CUS-0157,SUP-0093,RBR,Time & Materials,2021-04-06,2024-04-05,8851418.85,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2024-03-06,true,true,active,4,2
CON-02377,CUS-0106,SUP-0081,CEM,Framework,2021-12-06,2023-12-06,7835525.25,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2023-11-06,true,true,expired,3,6
CON-02378,CUS-0278,SUP-0052,SEM,Cost Plus,2017-10-19,2020-10-18,12716011.34,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2020-09-18,true,true,expired,2,4
CON-02379,CUS-0274,SUP-0200,ALM,Volume Discount,2021-06-08,2022-06-08,917467.76,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2022-05-09,true,true,expired,2,1
CON-02380,CUS-0017,SUP-0143,SEM,Volume Discount,2017-08-12,2019-08-12,911762.58,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2019-07-13,true,true,expired,4,1
CON-02381,CUS-0193,SUP-0136,GLS,Fixed Price,2015-04-11,2017-04-10,12046650.86,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2017-03-11,true,true,expired,5,1
CON-02382,CUS-0098,SUP-0030,PLA,Cost Plus,2018-11-03,2019-11-03,13171377.58,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2019-10-04,true,true,expired,3,1
CON-02383,CUS-0133,SUP-0039,RBR,Time & Materials,2015-06-03,2018-06-02,2080693.39,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2018-05-03,true,true,expired,5,2
CON-02384,CUS-0198,SUP-0079,GLS,Fixed Price,2015-03-12,2016-03-11,7561271.82,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2016-02-10,true,true,expired,5,3
CON-02385,CUS-0047,SUP-0189,NIC,Fixed Price,2019-02-06,2021-02-05,1752163.16,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2021-01-06,true,true,expired,5,3
CON-02386,CUS-0126,SUP-0127,GLS,Fixed Price,2023-02-13,2026-02-12,10897346.78,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2026-01-13,true,true,active,3,4
CON-02387,CUS-0124,SUP-0055,PAP,Fixed Price,2021-04-01,2024-03-31,5634784.61,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2024-03-01,true,true,active,4,2
CON-02388,CUS-0259,SUP-0021,ALM,Framework,2015-10-20,2017-10-19,14564804.33,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2017-09-19,true,true,expired,4,4
CON-02389,CUS-0084,SUP-0056,SLC,Cost Plus,2019-07-10,2020-07-09,8854001.76,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2020-06-09,true,true,expired,3,3
CON-02390,CUS-0003,SUP-0118,COP,Volume Discount,2015-02-14,2016-02-14,5816840.31,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2016-01-15,true,true,expired,1,6
CON-02391,CUS-0056,SUP-0094,LIT,Fixed Price,2015-05-21,2016-05-20,9597648.74,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2016-04-20,true,true,expired,2,6
CON-02392,CUS-0294,SUP-0009,CTN,Cost Plus,2019-02-01,2022-01-31,3610348.51,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2022-01-01,true,true,expired,2,1
CON-02393,CUS-0111,SUP-0181,REE,Fixed Price,2017-06-20,2018-06-20,11139461.39,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2018-05-21,true,true,expired,4,2
CON-02394,CUS-0194,SUP-0092,PAP,Fixed Price,2015-10-18,2017-10-17,395737.19,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2017-09-17,true,true,expired,2,4
CON-02395,CUS-0269,SUP-0014,TIM,Fixed Price,2022-06-22,2024-06-21,6781838.59,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2024-05-22,true,true,active,0,5
CON-02396,CUS-0238,SUP-0184,STL,Fixed Price,2017-11-11,2018-11-11,2410688.89,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2018-10-12,true,false,expired,0,2
CON-02397,CUS-0006,SUP-0052,SEM,Fixed Price,2017-12-10,2018-12-10,3769601.7,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2018-11-10,true,true,expired,2,1
CON-02398,CUS-0316,SUP-0137,GLS,Fixed Price,2022-07-21,2024-07-20,8540852.59,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2024-06-20,true,true,active,4,5
CON-02399,CUS-0282,SUP-0108,PLA,Cost Plus,2016-01-07,2018-01-06,12456915.86,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2017-12-07,true,true,expired,0,3
CON-02400,CUS-0297,SUP-0181,SEM,Cost Plus,2019-12-07,2020-12-06,551536.16,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2020-11-06,true,true,expired,1,4
CON-02401,CUS-0102,SUP-0043,ALM,Fixed Price,2017-08-17,2019-08-17,13994816.76,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2019-07-18,true,true,expired,5,6
CON-02402,CUS-0180,SUP-0044,TIM,Cost Plus,2020-09-13,2022-09-13,6853769.92,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2022-08-14,true,true,expired,5,6
CON-02403,CUS-0159,SUP-0124,NIC,Cost Plus,2017-07-10,2019-07-10,10172450.88,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2019-06-10,true,true,expired,0,4
CON-02404,CUS-0309,SUP-0066,LIT,Framework,2021-05-15,2024-05-14,4014645.75,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2024-04-14,true,true,active,5,3
CON-02405,CUS-0225,SUP-0137,COP,Cost Plus,2018-01-05,2021-01-04,6836820.1,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2020-12-05,true,true,expired,3,2
CON-02406,CUS-0259,SUP-0129,TIM,Fixed Price,2023-11-10,2025-11-09,14722231.75,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2025-10-10,true,true,active,0,4
CON-02407,CUS-0246,SUP-0104,ALM,Framework,2019-09-17,2020-09-16,2918621.53,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2020-08-17,true,true,expired,3,3
CON-02408,CUS-0025,SUP-0077,ALM,Cost Plus,2021-09-16,2022-09-16,5843317.71,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2022-08-17,true,true,expired,3,2
CON-02409,CUS-0079,SUP-0141,PAP,Volume Discount,2022-03-11,2024-03-10,2227079.6,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2024-02-09,true,true,active,4,5
CON-02410,CUS-0282,SUP-0204,CTN,Time & Materials,2016-04-12,2019-04-12,14231681.02,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2019-03-13,true,false,expired,4,6
CON-02411,CUS-0134,SUP-0147,STL,Volume Discount,2023-08-25,2024-08-24,13512527.1,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2024-07-25,true,true,active,3,5
CON-02412,CUS-0084,SUP-0179,STL,Fixed Price,2022-05-16,2023-05-16,8113831.15,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2023-04-16,true,true,expired,2,1
CON-02413,CUS-0100,SUP-0174,COP,Time & Materials,2016-06-13,2019-06-13,12282022.51,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2019-05-14,true,true,expired,4,1
CON-02414,CUS-0131,SUP-0125,CEM,Fixed Price,2015-08-06,2018-08-05,2931894.49,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2018-07-06,true,true,expired,2,5
CON-02415,CUS-0296,SUP-0160,COP,Cost Plus,2017-07-21,2020-07-20,10255205.75,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2020-06-20,true,true,expired,0,3
CON-02416,CUS-0087,SUP-0153,RBR,Time & Materials,2015-09-08,2017-09-07,14726610.33,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2017-08-08,true,true,expired,3,1
CON-02417,CUS-0103,SUP-0109,GLS,Fixed Price,2019-08-09,2021-08-08,763122.15,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2021-07-09,true,true,expired,2,6
CON-02418,CUS-0101,SUP-0186,LIT,Fixed Price,2020-09-03,2022-09-03,10062814.68,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2022-08-04,true,true,expired,0,2
CON-02419,CUS-0257,SUP-0010,CEM,Fixed Price,2020-09-15,2023-09-15,3391337.1,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2023-08-16,true,true,expired,4,2
CON-02420,CUS-0180,SUP-0033,STL,Fixed Price,2022-01-11,2025-01-10,7904733.49,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2024-12-11,true,true,active,5,4
CON-02421,CUS-0185,SUP-0141,GLS,Time & Materials,2021-11-18,2022-11-18,1078074.4,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2022-10-19,true,true,expired,1,3
CON-02422,CUS-0168,SUP-0076,GLS,Cost Plus,2021-11-17,2023-11-17,5367706.82,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2023-10-18,true,true,expired,2,6
CON-02423,CUS-0190,SUP-0040,TIM,Fixed Price,2021-09-23,2022-09-23,830452.28,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2022-08-24,true,true,expired,3,6
CON-02424,CUS-0243,SUP-0180,CEM,Cost Plus,2022-12-25,2024-12-24,9664800.23,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2024-11-24,true,true,active,5,4
CON-02425,CUS-0103,SUP-0103,TIM,Time & Materials,2021-12-22,2024-12-21,1621318.63,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2024-11-21,true,true,active,5,1
CON-02426,CUS-0092,SUP-0002,GLS,Time & Materials,2015-06-25,2016-06-24,8660963.32,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2016-05-25,true,true,expired,3,3
CON-02427,CUS-0238,SUP-0079,SEM,Fixed Price,2023-09-10,2025-09-09,11635991.48,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2025-08-10,true,true,active,4,1
CON-02428,CUS-0061,SUP-0006,NIC,Framework,2015-08-24,2017-08-23,11890725.04,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2017-07-24,true,true,expired,1,3
CON-02429,CUS-0030,SUP-0100,SEM,Cost Plus,2023-09-06,2024-09-05,2241658.51,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2024-08-06,true,true,active,3,1
CON-02430,CUS-0089,SUP-0045,TIM,Fixed Price,2022-10-19,2024-10-18,1523565.8,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2024-09-18,true,true,active,0,3
CON-02431,CUS-0164,SUP-0049,SEM,Framework,2023-03-13,2024-03-12,3893342.53,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2024-02-11,true,true,active,1,3
CON-02432,CUS-0244,SUP-0003,PLA,Time & Materials,2016-01-08,2019-01-07,7268967.59,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2018-12-08,true,true,expired,3,4
CON-02433,CUS-0071,SUP-0178,PAP,Framework,2018-11-07,2021-11-06,12719363.4,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2021-10-07,true,true,expired,1,4
CON-02434,CUS-0281,SUP-0056,NIC,Fixed Price,2019-03-11,2022-03-10,5276096.02,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2022-02-08,true,true,expired,3,5
CON-02435,CUS-0217,SUP-0161,SEM,Time & Materials,2020-04-09,2022-04-09,11306100.38,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2022-03-10,true,true,expired,5,6
CON-02436,CUS-0282,SUP-0089,RBR,Fixed Price,2017-12-20,2019-12-20,11906780.0,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2019-11-20,true,true,expired,3,1
CON-02437,CUS-0309,SUP-0200,COP,Time & Materials,2019-04-01,2020-03-31,6412356.99,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2020-03-01,true,true,expired,5,4
CON-02438,CUS-0091,SUP-0045,NIC,Time & Materials,2022-06-09,2024-06-08,303445.76,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2024-05-09,true,true,active,1,4
CON-02439,CUS-0218,SUP-0028,SEM,Fixed Price,2016-06-19,2019-06-19,11670684.15,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2019-05-20,true,true,expired,4,6
CON-02440,CUS-0207,SUP-0117,SEM,Fixed Price,2018-12-24,2019-12-24,1996511.31,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2019-11-24,true,true,expired,4,1
CON-02441,CUS-0157,SUP-0001,PAP,Volume Discount,2019-01-03,2021-01-02,7582832.22,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2020-12-03,true,true,expired,5,3
CON-02442,CUS-0137,SUP-0085,LIT,Fixed Price,2016-09-16,2019-09-16,4888878.79,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2019-08-17,true,true,expired,2,2
CON-02443,CUS-0182,SUP-0006,PLA,Cost Plus,2017-10-11,2018-10-11,12262312.54,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2018-09-11,true,true,expired,3,1
CON-02444,CUS-0163,SUP-0178,COP,Fixed Price,2023-11-19,2025-11-18,3671567.61,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2025-10-19,true,true,active,4,1
CON-02445,CUS-0271,SUP-0097,CTN,Fixed Price,2020-03-05,2022-03-05,1648136.36,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2022-02-03,true,true,expired,0,4
CON-02446,CUS-0287,SUP-0158,LIT,Fixed Price,2016-02-16,2019-02-15,9962815.75,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2019-01-16,true,true,expired,1,5
CON-02447,CUS-0254,SUP-0144,NIC,Fixed Price,2020-12-02,2021-12-02,5503776.43,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2021-11-02,true,true,expired,2,4
CON-02448,CUS-0153,SUP-0185,ALM,Time & Materials,2021-01-13,2023-01-13,8576778.5,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2022-12-14,true,true,expired,3,1
CON-02449,CUS-0172,SUP-0053,ALM,Time & Materials,2021-08-11,2022-08-11,4930117.09,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2022-07-12,true,true,expired,4,1
CON-02450,CUS-0019,SUP-0154,CTN,Fixed Price,2017-07-10,2018-07-10,4185975.71,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2018-06-10,true,true,expired,5,4
CON-02451,CUS-0175,SUP-0129,STL,Fixed Price,2023-02-18,2024-02-18,5344273.8,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2024-01-19,true,true,active,1,5
CON-02452,CUS-0008,SUP-0161,SEM,Fixed Price,2020-09-13,2021-09-13,8993871.36,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2021-08-14,true,false,expired,3,5
CON-02453,CUS-0253,SUP-0193,TIM,Volume Discount,2016-07-12,2018-07-12,2449213.46,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2018-06-12,true,true,expired,4,5
CON-02454,CUS-0301,SUP-0128,ALM,Cost Plus,2016-07-17,2018-07-17,4686047.55,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2018-06-17,true,true,expired,4,2
CON-02455,CUS-0113,SUP-0203,CEM,Time & Materials,2017-08-25,2018-08-25,11818020.72,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2018-07-26,true,true,expired,5,6
CON-02456,CUS-0282,SUP-0049,GLS,Fixed Price,2019-12-19,2021-12-18,10969524.66,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2021-11-18,true,true,expired,3,3
CON-02457,CUS-0266,SUP-0060,NIC,Volume Discount,2018-05-19,2021-05-18,2416784.35,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2021-04-18,true,true,expired,0,3
CON-02458,CUS-0146,SUP-0075,SLC,Framework,2021-12-19,2023-12-19,7804413.03,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2023-11-19,true,true,expired,0,2
CON-02459,CUS-0215,SUP-0051,TIM,Time & Materials,2015-04-06,2016-04-05,5787984.13,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2016-03-06,true,true,expired,4,6
CON-02460,CUS-0252,SUP-0166,NIC,Fixed Price,2022-01-06,2024-01-06,9180817.43,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2023-12-07,true,true,active,1,1
CON-02461,CUS-0203,SUP-0018,STL,Volume Discount,2017-02-14,2018-02-14,1453457.93,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2018-01-15,true,true,expired,0,5
CON-02462,CUS-0133,SUP-0188,SEM,Time & Materials,2023-10-08,2025-10-07,3703255.62,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2025-09-07,true,true,active,1,5
CON-02463,CUS-0133,SUP-0200,CEM,Cost Plus,2019-05-24,2022-05-23,2984032.65,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2022-04-23,true,true,expired,0,2
CON-02464,CUS-0157,SUP-0050,CTN,Cost Plus,2016-12-20,2019-12-20,14200980.21,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2019-11-20,true,true,expired,1,5
CON-02465,CUS-0218,SUP-0047,LIT,Fixed Price,2016-03-19,2018-03-19,10387306.96,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2018-02-17,true,true,expired,3,3
CON-02466,CUS-0073,SUP-0091,CEM,Fixed Price,2017-01-19,2018-01-19,10391637.0,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2017-12-20,true,false,expired,4,1
